     0.000     0.000     0.000     0.030     0.970     2.000   63
     0.000     0.000     0.000     0.030     0.970     2.000   64
     0.000     0.000     0.000     0.030     0.970     2.000   65
     0.000     1.000     0.000     0.738     0.262     1.000   66
     0.000     1.000     0.000     0.738     0.262     1.000   67
     0.000     1.000     1.000     0.253     0.747     2.000   68
     0.000     1.000     0.000     0.738     0.262     1.000   69
     0.000     0.000     0.000     0.030     0.970     2.000   70
     0.000     0.000     1.000     0.004     0.996     2.000   71
     0.000     0.000     0.000     0.030     0.970     2.000   72
     0.000     0.000     1.000     0.004     0.996     2.000   73
     0.000     1.000     1.000     0.253     0.747     2.000   74
     0.000     1.000     1.000     0.253     0.747     2.000   75
     0.000     0.000     0.000     0.030     0.970     2.000   76
     0.000     0.000     0.000     0.030     0.970     2.000   77
     0.000     0.000     1.000     0.004     0.996     2.000   78
     0.000     0.000     1.000     0.004     0.996     2.000   79
     0.000     0.000     0.000     0.030     0.970     2.000   80
     0.000     0.000     0.000     0.030     0.970     2.000   81
     0.000     0.000     1.000     0.004     0.996     2.000   82
     0.000     1.000     0.000     0.738     0.262     1.000   83
     0.000     0.000     1.000     0.004     0.996     2.000   84
     0.000     1.000     1.000     0.253     0.747     2.000   85
     0.000     0.000     1.000     0.004     0.996     2.000   86
     0.000     0.000     1.000     0.004     0.996     2.000   87
     0.000     0.000     1.000     0.004     0.996     2.000   88
     0.000     0.000     1.000     0.004     0.996     2.000   89
     0.000     0.000     1.000     0.004     0.996     2.000   90
     0.000     0.000     1.000     0.004     0.996     2.000   91
     0.000     0.000     0.000     0.030     0.970     2.000   92
     1.000     0.000     0.000     0.272     0.728     2.000   93
     1.000     0.000     1.000     0.043     0.957     2.000   94
     1.000     1.000     1.000     0.804     0.196     1.000   95
     0.000     0.000     1.000     0.004     0.996     2.000   96
     1.000     1.000     1.000     0.804     0.196     1.000   97
     1.000     1.000     1.000     0.804     0.196     1.000   98
     1.000     1.000     1.000     0.804     0.196     1.000   99
     0.000     1.000     1.000     0.253     0.747     2.000  100
     0.000     0.000     1.000     0.004     0.996     2.000  101
     1.000     0.000     0.000     0.272     0.728     2.000  102
     0.000     0.000     0.000     0.030     0.970     2.000  103
     0.000     0.000     0.000     0.030     0.970     2.000  104
     0.000     1.000     0.000     0.738     0.262     1.000  105
     1.000     0.000     0.000     0.272     0.728     2.000  106
     1.000     0.000     0.000     0.272     0.728     2.000  107
     1.000     0.000     1.000     0.043     0.957     2.000  108
     1.000     0.000     0.000     0.272     0.728     2.000  109
     0.000     1.000     1.000     0.253     0.747     2.000  110
     1.000     1.000     0.000     0.972     0.028     1.000  111
     1.000     1.000     1.000     0.804     0.196     1.000  112
     1.000     1.000     1.000     0.804     0.196     1.000  113
     1.000     1.000     1.000     0.804     0.196     1.000  114
     1.000     1.000     1.000     0.804     0.196     1.000  115
     1.000     0.000     1.000     0.043     0.957     2.000  116
     1.000     1.000     1.000     0.804     0.196     1.000  117
     1.000     1.000     0.000     0.972     0.028     1.000  118
     1.000     1.000     1.000     0.804     0.196     1.000  119
     1.000     1.000     1.000     0.804     0.196     1.000  120
     0.000     0.000     0.000     0.030     0.970     2.000  121
     0.000     1.000     0.000     0.738     0.262     1.000  122
     1.000     0.000     0.000     0.272     0.728     2.000  123
     1.000     0.000     1.000     0.043     0.957     2.000  124
     1.000     0.000     1.000     0.043     0.957     2.000  125
     1.000     0.000     1.000     0.043     0.957     2.000  126
     1.000     0.000     1.000     0.043     0.957     2.000  127
     1.000     1.000     1.000     0.804     0.196     1.000  128
     1.000     1.000     0.000     0.972     0.028     1.000  129
     0.000     1.000     1.000     0.253     0.747     2.000  130
     0.000     0.000     1.000     0.004     0.996     2.000  131
     0.000     0.000     0.000     0.030     0.970     2.000  132
     0.000     1.000     0.000     0.738     0.262     1.000  133
     0.000     0.000     0.000     0.030     0.970     2.000  134
     0.000     0.000     1.000     0.004     0.996     2.000  135
     0.000     0.000     1.000     0.004     0.996     2.000  136
     0.000     0.000     1.000     0.004     0.996     2.000  137
     0.000     0.000     1.000     0.004     0.996     2.000  138
     0.000     1.000     1.000     0.253     0.747     2.000  139
     0.000     1.000     0.000     0.738     0.262     1.000  140
     0.000     0.000     1.000     0.004     0.996     2.000  141
     0.000     0.000     1.000     0.004     0.996     2.000  142
     0.000     0.000     0.000     0.030     0.970     2.000  143
     0.000     0.000     0.000     0.030     0.970     2.000  144
     0.000     0.000     0.000     0.030     0.970     2.000  145
     0.000     0.000     0.000     0.030     0.970     2.000  146
     0.000     1.000     0.000     0.738     0.262     1.000  147
     0.000     1.000     1.000     0.253     0.747     2.000  148
     0.000     1.000     0.000     0.738     0.262     1.000  149
     0.000     1.000     1.000     0.253     0.747     2.000  150
     0.000     1.000     1.000     0.253     0.747     2.000  151
     0.000     1.000     1.000     0.253     0.747     2.000  152
     0.000     1.000     1.000     0.253     0.747     2.000  153
     0.000     1.000     1.000     0.253     0.747     2.000  154
     1.000     0.000     1.000     0.043     0.957     2.000  155
     1.000     0.000     1.000     0.043     0.957     2.000  156
     1.000     0.000     1.000     0.043     0.957     2.000  157
     1.000     0.000     1.000     0.043     0.957     2.000  158
     1.000     1.000     1.000     0.804     0.196     1.000  159
     1.000     0.000     1.000     0.043     0.957     2.000  160
     1.000     1.000     1.000     0.804     0.196     1.000  161
     1.000     1.000     1.000     0.804     0.196     1.000  162
     1.000     0.000     1.000     0.043     0.957     2.000  163
     0.000     0.000     1.000     0.004     0.996     2.000  164
     0.000     0.000     1.000     0.004     0.996     2.000  165
     0.000     0.000     1.000     0.004     0.996     2.000  166
     0.000     0.000     1.000     0.004     0.996     2.000  167
     0.000     1.000     1.000     0.253     0.747     2.000  168
     0.000     0.000     1.000     0.004     0.996     2.000  169
     1.000     1.000     1.000     0.804     0.196     1.000  170
     1.000     1.000     1.000     0.804     0.196     1.000  171
     1.000     1.000     1.000     0.804     0.196     1.000  172
     1.000     1.000     1.000     0.804     0.196     1.000  173
     1.000     1.000     1.000     0.804     0.196     1.000  174
     1.000     1.000     1.000     0.804     0.196     1.000  175
     1.000     1.000     1.000     0.804     0.196     1.000  176
     1.000     0.000     1.000     0.043     0.957     2.000  177
     1.000     1.000     1.000     0.804     0.196     1.000  178
     1.000     0.000     1.000     0.043     0.957     2.000  179
     1.000     0.000     1.000     0.043     0.957     2.000  180
     1.000     0.000     1.000     0.043     0.957     2.000  181
     1.000     1.000     1.000     0.804     0.196     1.000  182
     1.000     1.000     1.000     0.804     0.196     1.000  183
     1.000     1.000     1.000     0.804     0.196     1.000  184
     1.000     1.000     0.000     0.972     0.028     1.000  185
     1.000     1.000     1.000     0.804     0.196     1.000  186
     1.000     1.000     0.000     0.972     0.028     1.000  187
     1.000     1.000     1.000     0.804     0.196     1.000  188
     1.000     1.000     1.000     0.804     0.196     1.000  189
     0.000     0.000     0.000     0.030     0.970     2.000  190
     1.000     1.000     0.000     0.972     0.028     1.000  191
     1.000     1.000     0.000     0.972     0.028     1.000  192
     1.000     1.000     1.000     0.804     0.196     1.000  193
     1.000     1.000     1.000     0.804     0.196     1.000  194
     1.000     1.000     1.000     0.804     0.196     1.000  195
     1.000     0.000     1.000     0.043     0.957     2.000  196
     1.000     0.000     1.000     0.043     0.957     2.000  197
     1.000     0.000     1.000     0.043     0.957     2.000  198
     1.000     0.000     1.000     0.043     0.957     2.000  199
     1.000     0.000     1.000     0.043     0.957     2.000  200
     1.000     0.000     0.000     0.272     0.728     2.000  201
     0.000     0.000     1.000     0.004     0.996     2.000  202
     0.000     1.000     1.000     0.253     0.747     2.000  203
     0.000     0.000     1.000     0.004     0.996     2.000  204
     0.000     0.000     1.000     0.004     0.996     2.000  205
     0.000     0.000     1.000     0.004     0.996     2.000  206
     0.000     0.000     1.000     0.004     0.996     2.000  207
     0.000     0.000     1.000     0.004     0.996     2.000  208
     0.000     0.000     1.000     0.004     0.996     2.000  209
     0.000     0.000     1.000     0.004     0.996     2.000  210
     1.000     0.000     0.000     0.272     0.728     2.000  211
     1.000     1.000     0.000     0.972     0.028     1.000  212
     1.000     0.000     0.000     0.272     0.728     2.000  213
     1.000     1.000     1.000     0.804     0.196     1.000  214
     1.000     1.000     1.000     0.804     0.196     1.000  215
     1.000     1.000     0.000     0.972     0.028     1.000  216
     1.000     0.000     0.000     0.272     0.728     2.000  217
     1.000     0.000     1.000     0.043     0.957     2.000  218
     0.000     1.000     1.000     0.253     0.747     2.000  219
     1.000     1.000     0.000     0.972     0.028     1.000  220
     0.000     0.000     0.000     0.030     0.970     2.000  221
     1.000     1.000     0.000     0.972     0.028     1.000  222
     1.000     1.000     1.000     0.804     0.196     1.000  223
     1.000     1.000     1.000     0.804     0.196     1.000  224
     1.000     0.000     1.000     0.043     0.957     2.000  225
     1.000     1.000     1.000     0.804     0.196     1.000  226
     1.000     1.000     1.000     0.804     0.196     1.000  227
     1.000     1.000     1.000     0.804     0.196     1.000  228
     1.000     1.000     0.000     0.972     0.028     1.000  229
     1.000     1.000     1.000     0.804     0.196     1.000  230
     1.000     1.000     1.000     0.804     0.196     1.000  231
     1.000     1.000     1.000     0.804     0.196     1.000  232
     0.000     0.000     1.000     0.004     0.996     2.000  233
     0.000     1.000     1.000     0.253     0.747     2.000  234
     0.000     1.000     0.000     0.738     0.262     1.000  235
     1.000     1.000     1.000     0.804     0.196     1.000  236
     1.000     0.000     1.000     0.043     0.957     2.000  237
     1.000     1.000     1.000     0.804     0.196     1.000  238
     1.000     1.000     1.000     0.804     0.196     1.000  239
     0.000     1.000     1.000     0.253     0.747     2.000  240
     0.000     1.000     1.000     0.253     0.747     2.000  241
     0.000     1.000     1.000     0.253     0.747     2.000  242
     0.000     0.000     1.000     0.004     0.996     2.000  243
     0.000     0.000     0.000     0.030     0.970     2.000  244
     0.000     1.000     1.000     0.253     0.747     2.000  245
     1.000     1.000     0.000     0.972     0.028     1.000  246
     1.000     1.000     1.000     0.804     0.196     1.000  247
     1.000     1.000     1.000     0.804     0.196     1.000  248
     1.000     1.000     0.000     0.972     0.028     1.000  249
     1.000     1.000     0.000     0.972     0.028     1.000  250
     1.000     1.000     0.000     0.972     0.028     1.000  251
     1.000     1.000     0.000     0.972     0.028     1.000  252
     1.000     1.000     0.000     0.972     0.028     1.000  253
     1.000     1.000     1.000     0.804     0.196     1.000  254
     1.000     1.000     0.000     0.972     0.028     1.000  255
     1.000     1.000     0.000     0.972     0.028     1.000  256
     1.000     1.000     0.000     0.972     0.028     1.000  257
     1.000     1.000     1.000     0.804     0.196     1.000  258
     0.000     0.000     0.000     0.030     0.970     2.000  259
     0.000     0.000     0.000     0.030     0.970     2.000  260
     0.000     0.000     1.000     0.004     0.996     2.000  261
     0.000     0.000     1.000     0.004     0.996     2.000  262
     0.000     0.000     1.000     0.004     0.996     2.000  263
     0.000     0.000     1.000     0.004     0.996     2.000  264
     0.000     0.000     1.000     0.004     0.996     2.000  265
     0.000     0.000     1.000     0.004     0.996     2.000  266
     0.000     0.000     1.000     0.004     0.996     2.000  267
     0.000     1.000     1.000     0.253     0.747     2.000  268
     0.000     0.000     1.000     0.004     0.996     2.000  269
     0.000     0.000     1.000     0.004     0.996     2.000  270
     0.000     1.000     1.000     0.253     0.747     2.000  271
     0.000     0.000     0.000     0.030     0.970     2.000  272
     0.000     0.000     0.000     0.030     0.970     2.000  273
     0.000     1.000     1.000     0.253     0.747     2.000  274
     0.000     1.000     1.000     0.253     0.747     2.000  275
     0.000     0.000     1.000     0.004     0.996     2.000  276
     0.000     0.000     1.000     0.004     0.996     2.000  277
     0.000     0.000     1.000     0.004     0.996     2.000  278
     0.000     0.000     1.000     0.004     0.996     2.000  279
     0.000     0.000     1.000     0.004     0.996     2.000  280
     0.000     0.000     1.000     0.004     0.996     2.000  281
     0.000     0.000     1.000     0.004     0.996     2.000  282
     0.000     0.000     1.000     0.004     0.996     2.000  283
     0.000     1.000     1.000     0.253     0.747     2.000  284
     0.000     0.000     0.000     0.030     0.970     2.000  285
     1.000     0.000     0.000     0.272     0.728     2.000  286
     1.000     0.000     1.000     0.043     0.957     2.000  287
     1.000     0.000     1.000     0.043     0.957     2.000  288
     1.000     0.000     1.000     0.043     0.957     2.000  289
     1.000     0.000     1.000     0.043     0.957     2.000  290
     1.000     0.000     1.000     0.043     0.957     2.000  291
     1.000     1.000     1.000     0.804     0.196     1.000  292
     1.000     0.000     1.000     0.043     0.957     2.000  293
     1.000     0.000     1.000     0.043     0.957     2.000  294
     1.000     0.000     1.000     0.043     0.957     2.000  295
     0.000     1.000     0.000     0.738     0.262     1.000  296
     1.000     1.000     1.000     0.804     0.196     1.000  297
     1.000     1.000     0.000     0.972     0.028     1.000  298
     1.000     1.000     1.000     0.804     0.196     1.000  299
     1.000     0.000     1.000     0.043     0.957     2.000  300
     1.000     1.000     1.000     0.804     0.196     1.000  301
     1.000     0.000     1.000     0.043     0.957     2.000  302
     1.000     1.000     1.000     0.804     0.196     1.000  303
     0.000     0.000     0.000     0.030     0.970     2.000  304
     0.000     1.000     0.000     0.738     0.262     1.000  305
     0.000     1.000     0.000     0.738     0.262     1.000  306
     0.000     1.000     0.000     0.738     0.262     1.000  307
     0.000     1.000     1.000     0.253     0.747     2.000  308
     0.000     1.000     1.000     0.253     0.747     2.000  309
     0.000     1.000     1.000     0.253     0.747     2.000  310
     0.000     1.000     1.000     0.253     0.747     2.000  311
     0.000     1.000     1.000     0.253     0.747     2.000  312
     0.000     1.000     1.000     0.253     0.747     2.000  313
     0.000     1.000     1.000     0.253     0.747     2.000  314
     0.000     1.000     1.000     0.253     0.747     2.000  315
     0.000     1.000     1.000     0.253     0.747     2.000  316
     0.000     1.000     1.000     0.253     0.747     2.000  317
     1.000     1.000     1.000     0.804     0.196     1.000  318
     1.000     1.000     0.000     0.972     0.028     1.000  319
     1.000     1.000     1.000     0.804     0.196     1.000  320
     1.000     1.000     1.000     0.804     0.196     1.000  321
     1.000     1.000     1.000     0.804     0.196     1.000  322
     1.000     1.000     1.000     0.804     0.196     1.000  323
     1.000     1.000     1.000     0.804     0.196     1.000  324
     1.000     1.000     1.000     0.804     0.196     1.000  325
     1.000     1.000     1.000     0.804     0.196     1.000  326
     1.000     1.000     1.000     0.804     0.196     1.000  327
     1.000     1.000     0.000     0.972     0.028     1.000  328
     1.000     1.000     0.000     0.972     0.028     1.000  329
     1.000     1.000     0.000     0.972     0.028     1.000  330
     1.000     1.000     0.000     0.972     0.028     1.000  331
     1.000     0.000     1.000     0.043     0.957     2.000  332
     0.000     0.000     0.000     0.030     0.970     2.000  333
     0.000     0.000     0.000     0.030     0.970     2.000  334
     1.000     1.000     1.000     0.804     0.196     1.000  335
     1.000     1.000     1.000     0.804     0.196     1.000  336
     1.000     1.000     1.000     0.804     0.196     1.000  337
     1.000     1.000     1.000     0.804     0.196     1.000  338
     1.000     1.000     0.000     0.972     0.028     1.000  339
     1.000     1.000     1.000     0.804     0.196     1.000  340
     1.000     1.000     0.000     0.972     0.028     1.000  341
     1.000     1.000     1.000     0.804     0.196     1.000  342
     0.000     0.000     1.000     0.004     0.996     2.000  343
     0.000     1.000     0.000     0.738     0.262     1.000  344
     1.000     1.000     0.000     0.972     0.028     1.000  345
     1.000     1.000     1.000     0.804     0.196     1.000  346
     1.000     1.000     1.000     0.804     0.196     1.000  347
     1.000     1.000     1.000     0.804     0.196     1.000  348
     1.000     1.000     1.000     0.804     0.196     1.000  349
     0.000     1.000     0.000     0.738     0.262     1.000  350
     0.000     0.000     0.000     0.030     0.970     2.000  351
     0.000     0.000     0.000     0.030     0.970     2.000  352
     1.000     1.000     0.000     0.972     0.028     1.000  353
     1.000     1.000     1.000     0.804     0.196     1.000  354
     1.000     1.000     0.000     0.972     0.028     1.000  355
     1.000     1.000     1.000     0.804     0.196     1.000  356
     1.000     1.000     0.000     0.972     0.028     1.000  357
     1.000     1.000     1.000     0.804     0.196     1.000  358
     1.000     1.000     1.000     0.804     0.196     1.000  359
     1.000     1.000     1.000     0.804     0.196     1.000  360
     1.000     0.000     1.000     0.043     0.957     2.000  361
     0.000     0.000     1.000     0.004     0.996     2.000  362
     1.000     1.000     0.000     0.972     0.028     1.000  363
     1.000     1.000     1.000     0.804     0.196     1.000  364
     1.000     1.000     1.000     0.804     0.196     1.000  365
     1.000     1.000     1.000     0.804     0.196     1.000  366
     1.000     1.000     1.000     0.804     0.196     1.000  367
     0.000     1.000     0.000     0.738     0.262     1.000  368
     1.000     0.000     0.000     0.272     0.728     2.000  369
     1.000     1.000     0.000     0.972     0.028     1.000  370
     1.000     0.000     1.000     0.043     0.957     2.000  371
     1.000     0.000     1.000     0.043     0.957     2.000  372
     1.000     1.000     1.000     0.804     0.196     1.000  373
     0.000     0.000     1.000     0.004     0.996     2.000  374
     1.000     1.000     1.000     0.804     0.196     1.000  375
     0.000     0.000     0.000     0.030     0.970     2.000  376
     0.000     0.000     0.000     0.030     0.970     2.000  377
     1.000     1.000     0.000     0.972     0.028     1.000  378
     1.000     1.000     1.000     0.804     0.196     1.000  379
     1.000     1.000     1.000     0.804     0.196     1.000  380
     1.000     1.000     0.000     0.972     0.028     1.000  381
     1.000     1.000     0.000     0.972     0.028     1.000  382
     1.000     1.000     0.000     0.972     0.028     1.000  383
     1.000     1.000     1.000     0.804     0.196     1.000  384
     1.000     1.000     1.000     0.804     0.196     1.000  385
     1.000     1.000     1.000     0.804     0.196     1.000  386
     1.000     1.000     1.000     0.804     0.196     1.000  387
     1.000     0.000     1.000     0.043     0.957     2.000  388
     1.000     0.000     1.000     0.043     0.957     2.000  389
     0.000     0.000     0.000     0.030     0.970     2.000  390
     0.000     0.000     0.000     0.030     0.970     2.000  391
     1.000     1.000     0.000     0.972     0.028     1.000  392
     1.000     1.000     0.000     0.972     0.028     1.000  393
     1.000     1.000     0.000     0.972     0.028     1.000  394
     1.000     1.000     0.000     0.972     0.028     1.000  395
     1.000     1.000     0.000     0.972     0.028     1.000  396
     1.000     0.000     1.000     0.043     0.957     2.000  397
     1.000     1.000     1.000     0.804     0.196     1.000  398
     1.000     1.000     1.000     0.804     0.196     1.000  399
     1.000     1.000     1.000     0.804     0.196     1.000  400
     1.000     0.000     1.000     0.043     0.957     2.000  401
     1.000     0.000     1.000     0.043     0.957     2.000  402
     0.000     1.000     0.000     0.738     0.262     1.000  403
     0.000     1.000     0.000     0.738     0.262     1.000  404
     0.000     1.000     0.000     0.738     0.262     1.000  405
     0.000     1.000     0.000     0.738     0.262     1.000  406
     0.000     1.000     0.000     0.738     0.262     1.000  407
     0.000     1.000     0.000     0.738     0.262     1.000  408
     1.000     1.000     1.000     0.804     0.196     1.000  409
     1.000     1.000     1.000     0.804     0.196     1.000  410
     0.000     0.000     0.000     0.030     0.970     2.000  411
     0.000     1.000     0.000     0.738     0.262     1.000  412
     0.000     1.000     0.000     0.738     0.262     1.000  413
     0.000     1.000     0.000     0.738     0.262     1.000  414
     0.000     1.000     0.000     0.738     0.262     1.000  415
     0.000     1.000     0.000     0.738     0.262     1.000  416
     0.000     0.000     0.000     0.030     0.970     2.000  417
     0.000     0.000     0.000     0.030     0.970     2.000  418
     0.000     1.000     0.000     0.738     0.262     1.000  419
     0.000     1.000     0.000     0.738     0.262     1.000  420
     0.000     1.000     0.000     0.738     0.262     1.000  421
     0.000     1.000     0.000     0.738     0.262     1.000  422
     0.000     1.000     0.000     0.738     0.262     1.000  423
     0.000     1.000     0.000     0.738     0.262     1.000  424
     0.000     0.000     0.000     0.030     0.970     2.000  425
     0.000     0.000     1.000     0.004     0.996     2.000  426
     0.000     0.000     1.000     0.004     0.996     2.000  427
     0.000     0.000     1.000     0.004     0.996     2.000  428
     0.000     0.000     1.000     0.004     0.996     2.000  429
     0.000     0.000     0.000     0.030     0.970     2.000  430
     0.000     0.000     1.000     0.004     0.996     2.000  431
     0.000     0.000     1.000     0.004     0.996     2.000  432
     0.000     0.000     0.000     0.030     0.970     2.000  433
     0.000     0.000     0.000     0.030     0.970     2.000  434
     0.000     0.000     0.000     0.030     0.970     2.000  435
     0.000     0.000     1.000     0.004     0.996     2.000  436
     0.000     0.000     0.000     0.030     0.970     2.000  437
     0.000     0.000     0.000     0.030     0.970     2.000  438
     0.000     0.000     0.000     0.030     0.970     2.000  439
     0.000     0.000     0.000     0.030     0.970     2.000  440
     0.000     0.000     1.000     0.004     0.996     2.000  441
     0.000     0.000     1.000     0.004     0.996     2.000  442
     0.000     0.000     1.000     0.004     0.996     2.000  443
     0.000     0.000     1.000     0.004     0.996     2.000  444
     0.000     0.000     0.000     0.030     0.970     2.000  445
     0.000     0.000     1.000     0.004     0.996     2.000  446
     0.000     0.000     1.000     0.004     0.996     2.000  447
     0.000     0.000     0.000     0.030     0.970     2.000  448
     1.000     0.000     0.000     0.272     0.728     2.000  449
     1.000     0.000     1.000     0.043     0.957     2.000  450
     1.000     1.000     0.000     0.972     0.028     1.000  451
     1.000     0.000     0.000     0.272     0.728     2.000  452
     1.000     0.000     0.000     0.272     0.728     2.000  453
     1.000     0.000     0.000     0.272     0.728     2.000  454
     1.000     0.000     0.000     0.272     0.728     2.000  455
     1.000     1.000     0.000     0.972     0.028     1.000  456
     1.000     1.000     1.000     0.804     0.196     1.000  457
     1.000     1.000     0.000     0.972     0.028     1.000  458
     1.000     1.000     0.000     0.972     0.028     1.000  459
     1.000     0.000     0.000     0.272     0.728     2.000  460
     1.000     0.000     1.000     0.043     0.957     2.000  461
     1.000     0.000     0.000     0.272     0.728     2.000  462
     1.000     1.000     1.000     0.804     0.196     1.000  463
     1.000     1.000     1.000     0.804     0.196     1.000  464
     0.000     0.000     0.000     0.030     0.970     2.000  465
     1.000     1.000     1.000     0.804     0.196     1.000  466
     1.000     1.000     0.000     0.972     0.028     1.000  467
     0.000     1.000     0.000     0.738     0.262     1.000  468
     1.000     1.000     1.000     0.804     0.196     1.000  469
     0.000     1.000     1.000     0.253     0.747     2.000  470
     1.000     1.000     1.000     0.804     0.196     1.000  471
     0.000     0.000     1.000     0.004     0.996     2.000  472
     0.000     0.000     1.000     0.004     0.996     2.000  473
     0.000     1.000     0.000     0.738     0.262     1.000  474
     1.000     1.000     0.000     0.972     0.028     1.000  475
     1.000     0.000     1.000     0.043     0.957     2.000  476
     1.000     1.000     0.000     0.972     0.028     1.000  477
     1.000     1.000     1.000     0.804     0.196     1.000  478
     1.000     0.000     1.000     0.043     0.957     2.000  479
     1.000     0.000     0.000     0.272     0.728     2.000  480
     1.000     0.000     0.000     0.272     0.728     2.000  481
     0.000     1.000     1.000     0.253     0.747     2.000  482
     0.000     0.000     0.000     0.030     0.970     2.000  483
     1.000     1.000     1.000     0.804     0.196     1.000  484
     1.000     1.000     0.000     0.972     0.028     1.000  485
     1.000     1.000     0.000     0.972     0.028     1.000  486
     1.000     1.000     0.000     0.972     0.028     1.000  487
     1.000     1.000     1.000     0.804     0.196     1.000  488
     1.000     1.000     1.000     0.804     0.196     1.000  489
     1.000     0.000     1.000     0.043     0.957     2.000  490
     1.000     0.000     1.000     0.043     0.957     2.000  491
     1.000     1.000     0.000     0.972     0.028     1.000  492
     1.000     1.000     1.000     0.804     0.196     1.000  493
     1.000     0.000     1.000     0.043     0.957     2.000  494
     1.000     0.000     1.000     0.043     0.957     2.000  495
     1.000     1.000     1.000     0.804     0.196     1.000  496
     1.000     0.000     1.000     0.043     0.957     2.000  497
     1.000     0.000     1.000     0.043     0.957     2.000  498
     0.000     0.000     0.000     0.030     0.970     2.000  499
     0.000     1.000     0.000     0.738     0.262     1.000  500
     0.000     1.000     0.000     0.738     0.262     1.000  501
     0.000     1.000     0.000     0.738     0.262     1.000  502
     0.000     1.000     0.000     0.738     0.262     1.000  503
     0.000     0.000     1.000     0.004     0.996     2.000  504
     0.000     0.000     0.000     0.030     0.970     2.000  505
     0.000     0.000     0.000     0.030     0.970     2.000  506
     0.000     0.000     0.000     0.030     0.970     2.000  507
     0.000     1.000     0.000     0.738     0.262     1.000  508
     0.000     0.000     0.000     0.030     0.970     2.000  509
     0.000     0.000     0.000     0.030     0.970     2.000  510
     0.000     0.000     0.000     0.030     0.970     2.000  511
     0.000     0.000     0.000     0.030     0.970     2.000  512
     0.000     0.000     0.000     0.030     0.970     2.000  513
     0.000     1.000     0.000     0.738     0.262     1.000  514
     0.000     0.000     1.000     0.004     0.996     2.000  515
     0.000     0.000     0.000     0.030     0.970     2.000  516
     0.000     1.000     0.000     0.738     0.262     1.000  517
     0.000     0.000     0.000     0.030     0.970     2.000  518
